lin_pos_x,lin_pos_y,lin_pos_z,lin_vel_x,lin_vel_y,lin_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,angle_roll,angle_pitch,angle_yaw,ang_rate_p,ang_rate_q,ang_rate_r,ang_acc_alpha_x,ang_acc_alpha_y,ang_acc_alpha_z,U_1,U_2,U_3,U_4
0.16021553020325305,-0.13060606894043858,1.1438103655270915,0.13487059182752742,-0.09178452528406707,-0.14088817661679154,-0.4503492930728119,2.503304425790688,-0.08253360570219015,-0.14186666945065085,0.45685120721386696,0.2954387181434579,0.04690598085799336,-2.7676644866162734,0.757918213790892,18.49693108795174,-20.210265091560995,-9.361716204265278,0.43797151524339567,-0.9,0.5521024938553296,0.0
0.16278671732186656,-0.13194926111126604,1.1409886702865295,0.12044037706770169,-0.04294281931389299,-0.1406525967936914,-0.9926721829097429,2.3808661712267054,0.10609158801219154,-0.13728376778232207,0.3980215594501896,0.3085900418393056,0.40865397765380257,-3.087015540403459,0.5504792888380274,17.67786859162917,-11.724840287157551,-11.382176291021167,0.4101318876643997,-0.9,0.5533133253489905,0.0
0.16496251379125365,-0.13234649374323554,1.138207876928309,0.09541543810175782,0.002492082120093525,-0.13687472602578743,-1.5098217136846408,2.1626239721719456,0.2716954887782057,-0.12538758159026864,0.33464959104422853,0.31722339950743544,0.790341287584107,-3.214515777215673,0.3078668354536286,20.490862401401273,-1.0251833940638946,-12.879069047418723,0.37326533483717395,-0.9,0.5605155249328888,0.0
0.16653817404002838,-0.131884876594639,1.1355339587084612,0.06061637824953445,0.04263216832757859,-0.13005523581337008,-1.9700842715377576,1.8513846485765695,0.41025353246355545,-0.10524215790356861,0.27087829252656853,0.32072527471115553,1.2362223538227808,-3.1264113892770204,0.038338300124941924,24.097244222466106,9.835622187929166,-14.073784485449949,0.32241980673899895,-0.9,0.579204970827742,0.0
0.16733143036607778,-0.13068818414753047,1.1330224005631344,0.017456535123720224,0.07572568392535602,-0.12072578549690988,-2.3459000410436834,1.4579669112011795,0.5226914991824749,-0.07559690807895822,0.2109506528403886,0.31860641680324553,1.7333703238213385,-2.8346793962522407,-0.25376744158187803,25.617552777389683,19.337577114548818,-15.136789685232046,0.2579946739907373,-0.9,0.6091234238507268,0.0
0.16719341943817057,-0.1289124807104108,1.130718446612453,-0.03215570902308265,0.10032447860522367,-0.10936843660025303,-2.615324373636604,1.001912556785585,0.6130433904832118,-0.035931132502399404,0.15860696560015994,0.3104504384875817,2.2269501610672524,-2.3755700646753137,-0.5644939673334912,23.74043094720171,26.57335604314389,-15.935862889929277,0.18473995265006266,-0.9,0.6456416948252427,0.0
0.16601734625762024,-0.12673836910190325,1.1286585024569726,-0.0859463153000197,0.11544865849782913,-0.09638518402638276,-2.763736254057118,0.5105054324749561,0.685281866903821,0.012994580139583822,0.11672048555564479,0.29594273274487165,2.6475522646909493,-1.7975654377581027,-0.887809297840232,18.319779415167982,31.22710664857719,-16.39567016074479,0.10952206659591929,-0.9,0.682275140454029,0.0
0.1637443245393316,-0.12436029349821835,1.1268715667987077,-0.14142326460268997,0.12070896923233086,-0.08212279935601978,-2.7839586762099042,0.015525640975223354,0.7409566001324767,0.06899305106866462,0.0871591435655614,0.2748499247169625,2.9214683158285393,-1.1513414894820766,-1.2243459068984588,9.071825698591043,33.395288179025414,-17.257990745077894,0.039833091752861094,-0.9,0.7112830193492589,0.0
0.1603662772388087,-0.12197396494632384,1.1253797650598956,-0.1960209791109551,0.1163760879097675,-0.0669342281111016,-2.6758127746165696,-0.44881377323152005,0.7779005243593333,0.12836471772270955,0.07078949984521546,0.24679503697884964,2.9720951094637456,-0.4867164608780015,-1.5869614394692346,-4.009146335070392,33.067214681382076,-19.00356251199968,0.0,-0.9,0.7233534813934848,0.0
0.15592615671426724,-0.11976295874252299,1.1241976133275946,-0.24721799271314124,0.1033868924829045,-0.05123330886653195,-2.4438885856020436,-0.8501057694547858,0.7921914000976319,0.1859569806843415,0.06750757061853865,0.21113911969984722,2.7347406886685,0.1504713909406894,-1.984429087791807,-19.72629574445415,30.65157050048702,-20.74320232025755,0.0,-0.9,0.7095855588964767,0.0
0.15051608019127055,-0.11788588298629922,1.123330495843176,-0.29263660716720413,0.08328863616230256,-0.03552291893067319,-2.097972859804257,-1.1597198626054253,0.7788475934882446,0.2357077838424272,0.07642847067451147,0.1672890045250938,2.1904020538215723,0.7306765215098538,-2.4012270774265163,-34.707567740238545,27.36894255642945,-20.936596643213385,0.0,-0.9,0.6659566427160937,0.0
0.1442733877186553,-0.11646505735677264,1.1227727317389624,-0.3301509279598382,0.058143770730440164,-0.020407253705564617,-1.6534592194591402,-1.354766680580784,0.7327189290226092,0.2719140209523945,0.09628980793330458,0.11520499189403068,1.3972071362527683,1.2441581202347503,-2.8007817733744385,-44.61192401664189,23.97921731606019,-19.018872951578825,0.0,-0.9,0.5965104849247882,0.0
0.13737471389035508,-0.11557756560805339,1.1225057155516587,-0.35796462613076735,0.03038388765281147,-0.006565109974653521,-1.1279105976337778,-1.4212216271820965,0.651495444068503,0.2907143766776441,0.12570943537217855,0.055621309977855374,0.47175832645068827,1.6848357022017832,-3.1458000111622515,-47.93295696356601,20.088540880643144,-15.48295082720252,0.0,-0.9,0.51085890167495,-0.05896195595901965
0.1300288809176123,-0.11524972034057157,1.1224970192659298,-0.3746665876735479,0.0026212310884738688,0.0053108226493032845,-0.5422855566442912,-1.3550440292516392,0.5360978183271765,0.2906057843131655,0.1630839981937704,-0.010071798437303839,-0.4804759379375668,2.0356276100288384,-3.4075367316773875,-47.2904694752595,14.990649902062348,-10.69072122431107,0.03612797475630686,-0.9,0.4176623476782961,-0.19956780804229762
0.1224686506064921,-0.11545555315056275,1.122700704640617,-0.3792785157544916,-0.022566943383106927,0.01457018272118529,0.081092748549914,-1.1637734179064245,0.3898381888610224,0.2716878289160496,0.20637799812988014,-0.07994985857197506,-1.4038367389395694,2.2729382713375705,-3.5597283446022696,-45.04561062494076,8.740416228810822,-4.52844006817714,0.09533859260221311,-0.8614600850551942,0.32165170202791094,-0.3314357653529639
0.11494160045119904,-0.11611986084806888,1.1230587341588616,-0.37131141927047645,-0.042874533680641244,0.020665680405697804,0.715616899851562,-0.8669856118469977,0.21971157959023435,0.23493963493998787,0.25314015839554105,-0.15155416751548736,-2.254099512280813,2.381043334886125,-3.5759052516407666,-39.98066670918357,2.070090126044617,2.9107493643274474,0.16466522027881797,-0.7808588912248147,0.22715507675373736,-0.4473857901482839
0.10769934964644962,-0.11712591213950732,1.1235038670434272,-0.3508709511699727,-0.056488770236014556,0.02324145607757427,1.328429910198845,-0.49443804369034516,0.03786598759741033,0.18247270519427594,0.3007232365567343,-0.22200730745916883,-2.9620337702037633,2.3546741531463806,-3.445267981913981,-30.81275908311144,-4.707008300019092,10.152977608351124,0.23955489047510742,-0.7075054055597486,0.1404738744940422,-0.5391828017595324
0.10098474430506589,-0.11832706981575643,1.1239644874990489,-0.31873319796960087,-0.06225173052843466,0.022231496312123913,1.8853454098383366,-0.08185798555165968,-0.138861964142449,0.11798998169217316,0.3463839352292414,-0.2885359547792304,-3.440213394077861,2.1868265775839992,-3.1902909102649515,-17.00520330429835,-12.07774925621901,15.34472955655186,0.3120575285829508,-0.650284928703187,0.06809399058629362,-0.5987535363424321
0.0950182137424182,-0.11956088301368749,1.1243711659810602,-0.2763666425563343,-0.05974993877727214,0.01792739931888998,2.35131013148836,0.332037160667924,-0.2915477351809542,0.04702906463939495,0.3872191132037271,-0.3491103913780512,-3.5936587367184845,1.872401033567178,-2.859030964858739,1.6606690402359803,-19.36480514546311,17.7812649840694,0.37187860140164003,-0.6202391502556516,0.01621339340080241,-0.6189473506209797
0.08998407475792493,-0.12066427796341082,1.124663913469191,-0.22590066387620455,-0.04932973651063319,0.010972801933638157,2.695287736524622,0.7099830659959803,-0.40391200334423016,-0.02305919103293555,0.4204307028767075,-0.40271379528047546,-3.3425275678156816,1.430584435267586,-2.50026130548688,23.45244785004426,-24.81685468449605,18.09570095311649,0.40860868852723087,-0.6268573696423796,0.0,-0.5948917583794071
0.0860182147023825,-0.12148823500665512,1.1247985194453136,-0.17003055794420202,-0.03203391412533735,0.0022844125845680047,2.8917228566756186,1.0195991725335918,-0.4649269315627804,-0.08378632751656728,0.443891164486632,-0.44910280948542625,-2.658539815412678,0.9060689177982431,-2.13878652930004,44.94632739025618,-27.63469706243827,18.051776665567527,0.4157348572467482,-0.6737052240819721,0.0,-0.5257774222981596
0.08319815159484627,-0.1219104804760772,1.1247508794895744,-0.11186557880878764,-0.009464983887972983,-0.007065549214394035,2.9247750568658573,1.2372938512028737,-0.4700692483334354,-0.12688153372292216,0.45639325774304434,-0.48821790342092874,-1.5966645740287984,0.3395231234896478,-1.770208798380986,61.24119674813187,-29.019882368421257,18.805996426337856,0.39445234966698245,-0.756207776852609,0.03340194188017065,-0.41626259710748437
0.08153670929001822,-0.1218448250927953,1.1245187921845419,-0.05473293867529258,0.01640533675619757,-0.015981304842723226,2.788488956483634,1.349738213214165,-0.421506314499477,-0.14621278688682635,0.4573158511264884,-0.5198017423559371,-0.31877079400901753,-0.2504584157785284,-1.3852182077526172,66.54818125384617,-29.97827155839636,19.693062636499025,0.3553729733322673,-0.8611737657392116,0.09206903910659164,-0.27915328213492047
0.08097957522942378,-0.12124647965211413,1.1241210933509669,-0.001989121303416233,0.043443760457636815,-0.023477152205801894,2.4858927807039737,1.3541041569297345,-0.3280784218083813,-0.139709277028538,0.44633437150735505,-0.5435609261518832,0.9475862542233707,-0.8465223957290974,-0.9903717802516073,60.08752356939269,-29.628126436660548,19.791580113601956,0.31420395618160624,-0.9,0.15713072173682804,-0.1341006877734443
0.0814065819527814,-0.12011324151695582,1.1235942218771169,0.04317032330343221,0.06955715778916753,-0.028795632447780998,2.030051679980841,1.257235576223287,-0.20376960238951827,-0.10961536934022761,0.4236981830129647,-0.5594899343233504,2.0180384091055314,-1.4061022183337546,-0.606523466352858,46.957691918823386,-26.329855823805193,18.593251276272976,0.2825157571548851,-0.9,0.21553357484424984,0.0
0.08263690726883685,-0.11848284399367633,1.122986725477909,0.07790763400164635,0.0928729571513598,-0.031495498961697246,1.443679389840578,1.074344359995959,-0.06621704900210934,-0.0608581842749682,0.3907082012790556,-0.568083227153075,2.807924022389862,-1.8729942651808325,-0.2618795045157312,32.03086940960962,-20.359348860902593,15.8711449074397,0.26359412601893845,-0.9,0.2614323795268376,0.0
0.0844381333452759,-0.11642698417782187,1.1223523210849138,0.09993184956416,0.11188961447549044,-0.031507490535839254,0.7587421664107947,0.8273213724171125,0.06501789158790694,0.0008418380509825907,0.3496280781950545,-0.5704149637506456,3.318846610016963,-2.2124364436296378,0.01528707032156175,19.061389353100484,-13.584868983977968,11.845512576289593,0.2545955259335318,-0.9,0.2946701299404797,0.0
0.08653879043888026,-0.11404269809780242,1.1217422672324702,0.10764744324822635,0.12559046932776555,-0.029143275710765602,0.012817201995833916,0.5427641128103905,0.17140359091945956,0.07039434871937432,0.303098695012609,-0.5680947182270163,3.6045694866930753,-2.4186859002673127,0.19900756213821985,9.510898314510694,-7.040076679789477,6.526536605376208,0.24943575868856616,-0.9,0.3181083580618326,0.0
0.08864318449868192,-0.1114418300561917,1.121198128638031,0.10023605045383788,0.13352162645797178,-0.025048273653532654,-0.7539564814346593,0.25035160021023883,0.23809661480382982,0.14379977136661726,0.2537590405952938,-0.563223595839889,3.706565440555002,-2.4931755952646317,0.26738786773877204,0.6886970716819718,-0.40889281994243376,0.3114939546790083,0.2433875089589702,-0.9,0.3332235341629179,0.0
0.090447217875545,-0.10873939030420277,1.1207460844030928,0.07767247043612793,0.13581919388029207,-0.020091054081738488,-1.5024015203363632,-0.020594857978222025,0.2576253423755912,0.2173140265643837,0.2042498169929795,-0.5582093723010058,3.607120427838252,-2.4359434216182314,0.21424285580799937,-10.633198343356952,6.132110184582481,-5.625995147756275,0.23738767893831814,-0.9,0.3370807072093694,0.0
0.09165395510235398,-0.10604190978668572,1.120393981062742,0.04068965835245478,0.133189638446756,-0.015209646312909386,-2.195879688030974,-0.24236068537539324,0.2305154345073282,0.28638192551127667,0.156979994317538,-0.5553999631362373,3.252275969790455,-2.279907659925734,0.049185614576693126,-24.85124746142273,9.471465984667248,-10.87972897537436,0.23752084664841128,-0.9,0.32308601034194706,0.0
0.0919882011081186,-0.10343642376006008,1.1201315088445765,-0.009283618959913559,0.12686723395408472,-0.011256694444086737,-2.801448043205903,-0.38987976389175927,0.16477975237495296,0.3455355424448586,0.1131837209269562,-0.5568370998838575,2.617003075069591,-2.104340348582161,-0.2051444515431065,-38.676042010663714,8.085265149690063,-14.553277636605625,0.25025325359296874,-0.9,0.2856676243349933,0.0
0.09120953999354522,-0.100980724468808,1.1199333211232807,-0.07021744883411418,0.11851922341856433,-0.008862566829934686,-3.291934944214098,-0.444921289660253,0.07463300904024442,0.38949108039096436,0.07252860057622501,-0.5639060601971513,1.7460849618829681,-1.9704400069423178,-0.5045223675419404,-48.415769307998566,5.304769014294251,-15.384513963277765,0.2774320758833015,-0.9,0.22636715200276794,0.0
0.08912315680710692,-0.09869618186885627,1.1197645100880451,-0.13960323085537776,0.11009215605223438,-0.008342851715838238,-3.646643257912251,-0.39778544697273055,-0.02266149763060138,0.41438898829252513,0.0341246713536183,-0.5769658410691535,0.7266739545486063,-1.8727570596491738,-0.7960772560837197,-53.52533142543759,4.463525715020147,-13.77097489090017,0.3158861684819793,-0.9,0.15317024312862673,-0.04236817110250368
0.08558812418751008,-0.09656405379174748,1.119587277495223,-0.2145819986496486,0.10361275393157454,-0.009672570515345154,-3.851233521514828,-0.25015476509325885,-0.1103103823200875,0.41813785812395976,-0.0022875389967302873,-0.5954318534006892,-0.35576412012791153,-1.760952690404214,-1.0400375886538158,-54.718476042214206,6.716911209475818,-10.625058366109421,0.36027847620093323,-0.9,0.075488735569056,-0.17477943953514585
0.08052312779627135,-0.09452612966720765,1.1193674928615653,-0.292073126171361,0.10096465846875757,-0.01251945019476959,-3.897879230656415,-0.014654781188440685,-0.17437758562235406,0.4002423437325276,-0.03580207701768606,-0.6180767329463771,-1.4256141580367685,-1.5724444344295019,-1.210406170884319,-52.26652774867147,12.133914387995445,-6.411799856940885,0.4046992410518866,-0.8302643242791352,0.0023858943344922112,-0.3133634316412091
0.07390970607639513,-0.09248968955244025,1.119080161803819,-0.3688882133321467,0.10368324808947957,-0.016316982416197882,-3.783629485422186,0.28651374326063517,-0.20537563652048318,0.361723647013688,-0.06439278960515626,-0.6432331291672437,-2.4039109142656896,-1.2650571631421133,-1.2885290927923205,-45.56314787422067,18.60481274074335,-1.4004923338593,0.4429326083281716,-0.707184304310311,0.0,-0.45089045872533806
0.06579329333995626,-0.09033618083257182,1.1187131430017874,-0.4418491889473136,0.11279467436869833,-0.020365099107138726,-3.5124680760944815,0.6246288846612398,-0.1994360325735905,0.3053061236062823,-0.0856835197109751,-0.6689138063247059,-3.199175203837074,-0.8495433169957359,-1.261038464695948,-33.963281082917725,22.94657187389444,4.149555143496572,0.46883306984994605,-0.584361236315742,0.0,-0.5773397895505632
0.05628148818394197,-0.08793252458462554,1.1182686368969734,-0.5079477147465707,0.1287127996079338,-0.023951357182055058,-3.097384503831222,0.9671836392622991,-0.15918977491803615,0.23561025832000437,-0.09803102519750811,-0.6929201488613425,-3.716396574438855,-0.3825049077276663,-1.1203700025388295,-17.75885597726047,23.757269052912495,9.91729107221526,0.47684612029158446,-0.47252438178914286,0.0,-0.6807825556118997
0.045539176717615606,-0.08514390038932641,1.1177621526294486,-0.5644774454175016,0.1511961936863785,-0.026478028015472596,-2.5555885632618685,1.281155768582165,-0.09347730842372029,0.15894308223953393,-0.10102605645114127,-0.7129660254689584,-3.889694703420857,0.07818243688128237,-0.865314396787072,0.429043079060218,22.31146540798238,15.588269502960458,0.46329697308007756,-0.3808002229583703,0.0,-0.7514775649403929
0.033781517340723835,-0.0818466109302064,1.117219067059781,-0.6091381300661436,0.17938947380942644,-0.027572006334962228,-1.9104799016023426,1.5381722437226442,-0.015920523525247365,0.08233368477951801,-0.09507380059175699,-0.7267586148851236,-3.716310642951215,0.5133588510652123,-0.4941423138802207,16.909362967903988,21.20617601041061,21.528938787724663,0.428347234201057,-0.31198953540048535,0.0,-0.785859350703695
0.021264435685954094,-0.07793912504087401,1.1166693811359634,-0.6401811890671504,0.21196221334378046,-0.027149670667498904,-1.1938259984983364,1.719101709712759,0.05815409027157992,0.012176435442570771,-0.08061786190496864,-0.7319613036653864,-3.260059744318021,0.9296113407837591,-0.007408077155971443,28.715726895415504,20.419072961444076,27.14448488470028,0.37666837014574417,-0.2622078875089826,0.08559216713982021,-0.7871033081400852
0.008272360614520946,-0.07334961650396213,1.1161418140748014,-0.6565106225956883,0.24731083675209184,-0.025417258742031663,-0.4391173543554676,1.815760631118371,0.11508710227514285,-0.04693054249818396,-0.05807803814071871,-0.7264551709077799,-2.633084471431674,1.3175601534555232,0.5692912191057375,33.98180039321917,18.375808305732335,30.5254447414706,0.31638424922364017,-0.22437375576422117,0.20467784970177014,-0.7639942360662656
-0.0048951629708367,-0.06803923322886142,1.115658444050438,-0.6577161190687163,0.2837782114497393,-0.022821857193187453,0.31856770705265136,1.8309768386463683,0.14445305260927727,-0.09282946368451467,-0.028290251868604316,-0.7089405604678286,-1.9584872390181918,1.6492895508486574,1.1833546803667017,33.47792284812906,14.79713143358105,30.880901384625812,0.256357630501785,-0.1914327507896258,0.33274041955755523,-0.7281468115706371
-0.017937099575649738,-0.06200131041603524,1.1152307306784992,-0.6440439296550473,0.3198222306379883,-0.019957821930505486,1.048651234314284,1.7734250801785647,0.1419504736589315,-0.12554459460588213,0.007373235951165347,-0.6792839222291496,-1.3250743886500471,1.9029727569322643,1.7729773612222128,29.8633621886854,10.571189174779622,28.081366700925287,0.20273343171572406,-0.15877859026678032,0.4571971093944929,-0.6899836163823136
-0.030563260056200255,-0.05525796381329208,1.1148578750215232,-0.6163227251156227,0.3541232783337128,-0.01743220942197054,1.7234692196282086,1.6566796893938998,0.11061077719457188,-0.14632786208239623,0.047299955581301095,-0.6386149054230371,-0.7659749660640744,2.077350538907854,2.273584131463023,26.046580069911847,6.866589022779317,21.979310323155737,0.1568375734244197,-0.12586132956090823,0.5694451963095404,-0.6565965382188768
-0.04250486945632987,-0.047854993668531666,1.114528009624591,-0.5758306519844774,0.38563216815269785,-0.015721498467817348,2.3257380934863745,1.4942092925046067,0.06046031822075401,-0.15659067909809488,0.08993334663823471,-0.5893237359876978,-0.2679384209257703,2.1716416904966427,2.6267140491434082,23.75707444391856,2.562526136099607,13.333681444882748,0.1165474585060477,-0.09630901275310394,0.6644717357548497,-0.6308263604692703
-0.05352177811973842,-0.03985645632151258,1.1142221589258965,-0.5241323764771924,0.41357417282242137,-0.015039211050767396,2.844089457242101,1.2999911744677486,0.007768423484246667,-0.15730163761763047,0.1333991426543275,-0.5346929240908624,0.19166231948202628,2.150960760059633,2.807856871789822,22.202999596861094,-4.630619179800583,4.7806008197585985,0.08136299209080139,-0.0750805983190776,0.7388087788489233,-0.6112741375353726
-0.06340737580990281,-0.031339020206799545,1.1139205728420232,-0.46301579514269386,0.43746715981743434,-0.015237174714319656,3.2675686762077762,1.0893075250335444,-0.027564789839471138,-0.1492210480805486,0.17496150761365908,-0.4779997252211187,0.6067337956295233,1.9787394155784588,2.8404600786843397,19.304148017888604,-12.591515268316854,-1.5202801303067623,0.05511607384485018,-0.06350839806820663,0.7896681747985991,-0.5955836150152698
-0.0719926553589086,-0.022386181234948198,1.1136103067297949,-0.39443602882755574,0.4570984508924977,-0.015789919507197825,3.5904079553060355,0.8738215824727881,-0.027709689448345065,-0.13354825070618084,0.21172279568924193,-0.42174507189483623,0.9444105347173115,1.6826295328639684,2.7724806428769604,14.46352589089021,-17.019473003132163,-5.277663450431145,0.04269382185479742,-0.05784510960138611,0.8162216332137869,-0.5839702744076752
-0.07914873511587413,-0.013083389386532855,1.113292108728164,-0.3204439854427791,0.47248365965257766,-0.015872764335755588,3.808796383171627,0.6646992935352054,0.019425206592569466,-0.1122047320025979,0.241836371114811,-0.3674228574183795,1.1680714771940286,1.3219719781387496,2.656147520218756,7.902568356781476,-19.046282469389737,-6.355648815389313,0.04817981333448201,-0.05239557863726957,0.8195087163552064,-0.5780017329433711
-0.08478860898944711,-0.0035134525683952087,1.1129851268953712,-0.24318107398210215,0.4838762104801382,-0.014495998313354679,3.9174947628961014,0.4745557892208314,0.1182513956475138,-0.08775379996225907,0.26434670345388456,-0.315528642088207,1.252471168095089,0.923068719277467,2.5353937472422574,0.537400733324592,-20.84404341673851,-5.719728482260534,0.07516367664791096,-0.04302554052435442,0.800805294158466,-0.5782875945041366
-0.08886902405994111,0.0062480846634322485,1.1127285911253648,-0.16487506023885917,0.49173260592163526,-0.010670882830702912,3.9131066114281694,0.31108375492888873,0.2642601526176703,-0.06300764083943156,0.2785222108209447,-0.2659265343927388,1.201607524900441,0.4886291006714484,2.426725944658388,-5.623765052789441,-22.59991844386336,-5.147051776126409,0.1241755184606127,-0.02943114265522173,0.7620364413751302,-0.5841768557630345
-0.0913918570741612,0.016136040030692994,1.1125800206895633,-0.08780589776957139,0.4966172556965497,-0.0035864012350166705,3.7938096355006365,0.1773812225625293,0.4441880069509534,-0.040364037902763744,0.28371608152829825,-0.21843478333837285,1.0495630412272905,0.027821589198794582,2.3217812865993714,-9.58068331452558,-23.48083270340202,-5.347414029775264,0.19160529135555743,-0.014539084247413181,0.7067653103102356,-0.594223086769204
-0.09240467758038241,0.0260965331391463,1.1126100637151446,-0.014249376749045695,0.49906564264927217,0.007237376237682192,3.5618424665519326,0.06745747270973146,0.6381897403189305,-0.02137987377753614,0.27963930901035144,-0.1731656195630612,0.8443053694747399,-0.43235072905559213,2.20028613339573,-10.945083860729506,-22.53639912203665,-6.802101290588859,0.27100561502111886,-0.0023904920469393076,0.6399375754203793,-0.6070279673658618
-0.09199981639713896,0.03608489212796407,1.1128947495191617,0.053609506319090366,0.4994479882970241,0.02184622072401755,3.224045840261675,-0.029222907934534192,0.8226947083146026,-0.0066012573912280215,0.2666113362952937,-0.13070989527903082,0.6376325576040137,-0.8641304579271155,2.0358073887189785,-9.722197326343109,-20.641573765115684,-9.645773177086314,0.35447822632183257,0.0,0.5669034292734723,-0.6211916413981116
-0.09031160335657164,0.04606177310420395,1.1135062467670631,0.11377248504429965,0.49792839892128044,0.0398051986540268,2.7922520322592477,-0.12273602963981528,0.9732030846863103,0.004406908486375843,0.24532127035763457,-0.09215081936813314,0.47318173969597166,-1.2588332371435005,1.8087043409675874,-6.722884464461097,-18.828704156522818,-13.064531598052778,0.4348855215752633,-0.004282826067825485,0.4924308353588727,-0.6350133181672994
